reaction,bnumber,gene_name,Chemostat_vilu_011,Chemostat_heinmann_012,galactose_heinmann,Chemostat_heinmann_02,Chemostat_vilu_021,acetate_heinmann,Chemostat_vilu_031,Chemostat_heinmann_035,glucosamine_heinmann,pyruvate_heinmann,succinate_heinmann,Chemostat_vilu_04,fumarate_heinmann,glycerol_heinmann,Chemostat_vilu_049,pH6_heinmann,Chemostat_heinmann_05,anaerobic_heinmann,glucose_heinmann,NaCl_50mM_heinmann,42Cdeg_henimann
GARFT,b2500,purN,8248021734171250,8997841891824610,12677184537323300,14996403153038500,15746223310690500,21625785387198200,23244424887209500,26243705517818000,29242986148427500,29828669499583100,29828669499585900,29992806306077400,35048686662012500,35241547409642000,36741187724947200,37491007882596800,37491007882596800,41014420561928900,44989209459116800,48738310247376200,48738310247376200
GART,b1849,purT,0,0,69758142759540.5,0,0,118999184707416,0,0,0,164136806493003,164136806493003,0,192860747629211,0,0,0,0,225688108927879,0,0,0
GCALDD,b1415,aldA,12310260486972.7,13429375076702.1,19024948025325.5,22382291794503,23501406384224.2,32454323102021.8,34692552281466.5,39169010640374.5,43645468999282.6,44764583588996.8,44764583588996.8,44764583589006.1,52598385717089.4,52598385717075.4,54836614896527.1,55955729486246,55955729486246,61551302434877.6,67146875383485.9,72742448332140.7,72742448332140.7
GDMANE,b2052,fcl,,,,,,,,,,,,,,,,,,,,,
GDPMNH,b2051,gmm,,,,,,,,,,,,,,,,,,,,,
GDPMNP,b2467,nudK,,,,,,,,,,,,,,,,,,,,,
GDPTPDP,b3650,spoT,,,,,,,,,,,,,,,,,,,,,
GF6PTA,b3729,glmS,1738672485640200,1896733620698400,2687039295989400,3161222701164000,3319283836222200,4583772916687800,4899895186804200,5532139727037000,0,6322445402328000,6322445402328000,6322445402328000,7428873347735400,7428873347735400,7744995617851800,7903056752910010,7903056752910010,8693362428201000,9483668103492000,10273973778783000,10273973778783000
GGGABADr,b1300,puuC,,,,,,,,,,,,,,,,,,,,,
GGGABAH,b1298,puuD,,,,,,,,,,,,,,,,,,,,,
GGPTRCO,b1301,puuB,,,,,,,,,,,,,,,,,,,,,
GGPTRCS,b1297,puuA,,,,,,,,,,,,,,,,,,,,,
GHBDHx,b3882,yihU,,,,,,,,,,,,,,,,,,,,,
GHMT2r,b2551,glyA,20548511296903100,22416557778441900,31721911114743300,37360929630732700,39228976112269500,54113848372208500,57909440927635500,65381626853783300,72853812779932400,74639790858217600,74639790858221900,74721859261466100,87701754258409300,87798184632224200,91534277595299600,93402324076832700,93402324076832700,102629712430052000,112082788892200000,121423021299883000,121423021299883000
GK1,b3648,gmk,4484615014713900,4892307288778800,6930768659103310,8153845481298000,8561537755362900,11823075947882100,12638460496011900,14269229592271500,15899998688531100,16307690962596000,16307690962596000,16307690962596000,19161536881050300,19161536881050300,19976921429180100,20384613703245000,20384613703245000,22423075073569500,24461536443894000,26499997814218500,26499997814218500
GLBRAN2,b3432,glgB,,,,,,,,,,,,,,,,,,,,,
GLCATr,b0459,maa,,,,,,,,,,,,,,,,,,,,,
GLCRAL,b3126,garL,,,,,,,,,,,,,,,,,,,,,
GLCS1,b3429,glgA,,,,,,,,,,,,,,,,,,,,,
GLCTR1,b3631,rfaG,,,,,,,,,,,,,,,,,,,,,
GLCTR2,b3627,rfaI,,,,,,,,,,,,,,,,,,,,,
GLCTR3,b3626,rfaJ,,,,,,,,,,,,,,,,,,,,,
GLCt2pp,b2943,galP,,,,,,,,,,,,,,,,,,,,,
GLCtexi,b4036,lamB,,,,,,,,,,,,,,,,,,,,,
GLDBRAN2,b3431,glgX,,,,,,,,,,,,,,,,,,,,,
GLGC,b3430,glgC,,,,,,,,,,,,,,,,,,,,,
GLNTRS,b0680,glnS,,,,,,,,,,,,,,,,,,,,,
GLTPD,b2091,gatD,,,,,,,,,,,,,,,,,,,,,
GLU5K,b0242,proB,4067630242075130,4437414809536500,6286337646843380,7395691349227500,7765475916688870,10723752456379900,11463321591302600,12942459861148100,14421598130993600,14791382698455000,14791382698455000,14791382698455000,17379874670684600,17379874670684600,18119443805607400,18489228373068700,18489228373068700,20338151210375600,22187074047682500,24035996884989400,24035996884989400
GLUABUTt7pp,b1492,gadC,,,,,,,,,,,,,,,,,,,,,
GLUCYS,b2688,gshA,,,,,,,,,,,,,,,,,,,,,
GLUDy,b1761,gdhA,,,,,,,,,,,,,,,,,,,,,
GLUNpp,b2957,ansB,,,,,,,,,,,,,,,,,,,,,
GLUPRT,b2312,purF,8248021734171250,8997841891824610,12746942680082900,14996403153038500,15746223310690500,21744784571905600,23244424887209500,26243705517818000,29242986148427500,29992806306076100,29992806306078900,29992806306077400,35241547409641700,35241547409642000,36741187724947200,37491007882596800,37491007882596800,41240108670856700,44989209459116800,48738310247376200,48738310247376200
GLUR,b3967,murI,,,,,,,,,,,,,,,,,,,,,
GLUTRR,b1210,hemA,65654722597200,71623333742400,101466389468400,119372222904000,125340834049200,173089723210800,185026945501200,208901390082000,232775834662800,238744445808000,238744445808000,238744445808000,280524723824400,280524723824400,292461946114800,298430557260000,298430557260000,328273612986000,358116668712000,387959724438000,387959724438000
GLUTRS,b2400,gltX,65654722597200,71623333742400,101466389468400,119372222904000,125340834049200,173089723210800,185026945501200,208901390082000,232775834662800,238744445808000,238744445808000,238744445808000,280524723824400,280524723824400,292461946114800,298430557260000,298430557260000,328273612986000,358116668712000,387959724438000,387959724438000
GLUt2rpp,b4077,gltP,,,,,,,,,,,,,,,,,,,,,
GLUt4pp,b3653,gltS,0,0,0,0,0,0,0,0,0,0,0,0,0,409229592910875,0,0,0,0,0,0,0
GLXCL,b0507,gcl,,,,,,,,,,,,,,,,,,,,,
GLYALDtpp,b3927,glpF,,,,,,,,,,,,,,,,,,,,,
GLYAT,b3617,kbl,,,,,,,,,,,,,,,,,,,,,
GLYC3Pt6pp,b2240,glpT,,,,,,,,,,,,,,,,,,,,,
GLYCDx,b3945,gldA,0,0,0,0,0,0,0,0,0,0,0,0,0,683702978127901000,0,0,0,0,0,0,0
GLYCK,b0514,glxK,,,,,,,,,,,,,,,,,,,,,
GLYCK2,b3124,garK,,,,,,,,,,,,,,,,,,,,,
GLYCLTt4pp,b4067,actP,0,0,0,0,0,252503365838625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYK,b3926,glpK,0,0,0,0,0,0,0,0,0,0,0,0,0,565409378394657000,0,0,0,0,0,0,0
GLYOX,b0212,gloB,,,,,,,,,,,,,,,,,,,,,
GLYt4pp,b0007,yaaJ,0,0,0,0,0,0,0,0,0,348280504605000,0,0,0,0,0,0,0,0,0,0,0
GMAND,b2053,gmd,,,,,,,,,,,,,,,,,,,,,
GMHEPAT,b3052,hldE,,,,,,,,,,,,,,,,,,,,,
GMHEPK,b3052,hldE,,,,,,,,,,,,,,,,,,,,,
GMHEPPA,b0200,gmhB,,,,,,,,,,,,,,,,,,,,,
GMPR,b0104,guaC,,,,,,,,,,,,,,,,,,,,,
GMPS2,b2507,guaA,4484615014713900,4892307288778800,6930768659103310,8153845481298000,8561537755362900,11823075947882100,12638460496011900,14269229592271500,15899998688531100,16307690962596000,16307690962596000,16307690962596000,19161536881050300,19161536881050300,19976921429180100,20384613703245000,20384613703245000,22423075073569500,24461536443894000,26499997814218500,26499997814218500
GND,b2029,gnd,56010477180466400,63497508573577800,100933101527522000,123393759718462000,130880791111572000,190777786001361000,205751105042678000,235699230615121000,265955575400927000,282672261335793000,207324240208047000,273134387580673000,229010259794740000,102662928721311000,340517670118671000,348004701511780000,348004701511780000,385441269028012000,422875015442885000,460310172408439000,460310172408439000
GOFUCR,b2052,fcl,,,,,,,,,,,,,,,,,,,,,
GP4GH,b0049,apaH,,,,,,,,,,,,,,,,,,,,,
GPDDA1,b3449,ugpQ,,,,,,,,,,,,,,,,,,,,,
GPDDA1pp,b2239,glpQ,,,,,,,,,,,,,,,,,,,,,
GPDDA2,b3449,ugpQ,,,,,,,,,,,,,,,,,,,,,
GPDDA2pp,b2239,glpQ,,,,,,,,,,,,,,,,,,,,,
GPDDA3,b3449,ugpQ,,,,,,,,,,,,,,,,,,,,,
GPDDA3pp,b2239,glpQ,,,,,,,,,,,,,,,,,,,,,
GPDDA4,b3449,ugpQ,,,,,,,,,,,,,,,,,,,,,
GPDDA4pp,b2239,glpQ,,,,,,,,,,,,,,,,,,,,,
GPDDA5,b3449,ugpQ,,,,,,,,,,,,,,,,,,,,,
GPDDA5pp,b2239,glpQ,,,,,,,,,,,,,,,,,,,,,
GRTT,b0421,ispA,5115474462450.01,5580517595399.97,7905733260150.06,9300862658999.95,9765905791949.99,13486250855550.1,14416337121449.9,16276509653250,18136682185049.9,18601725317999.8,18601725317999.8,18601725317999.9,21857027248649.9,21857027248649.9,22787113514549.9,23252156647500,23252156647500,25577372312250.2,27902587976999.7,30227803641750.2,30227803641750.2
GSNK,b0477,gsk,,,,,,,,,,,,,,,,,,,,,
GSNt2pp,b2964,nupG,,,,,,,,,,,,,,,,,,,,,
GSPMDA,b2988,gss,,,,,,,,,,,,,,,,,,,,,
GSPMDS,b2988,gss,,,,,,,,,,,,,,,,,,,,,
GTHOr,b3500,gor,,,,,,,,,,,,,,,,,,,,,
GTHPi,b1710,btuE,,,,,,,,,,,,,,,,,,,,,
GTHRDHpp,b3447,ggt,,,,,,,,,,,,,,,,,,,,,
GTHS,b2947,gshB,,,,,,,,,,,,,,,,,,,,,
GTPCI,b2153,folE,12310260486972.7,13429375076702.1,19024948025325.5,22382291794503,23501406384224.2,32454323102021.8,34692552281466.5,39169010640374.5,43645468999282.6,44764583588996.8,44764583588996.8,44764583589006.1,52598385717089.4,52598385717075.4,54836614896527.1,55955729486246,55955729486246,61551302434877.6,67146875383485.9,72742448332140.7,72742448332140.7
GTPCII2,b1277,ribA,8206840324649.14,8952916717800.11,12683298683555,14921527862991.7,15667604256151.9,21636215401348.1,23128368187654.7,26112673760258.6,29096979332853.3,29843055726001.9,29843055726001.9,29843055725997.3,35065590478023.9,35065590478061.1,36557743264358.4,37303819657502.4,37303819657502.4,41034201623250.3,44764583588993.6,48494965554755.5,48494965554755.5
GTPDPDP,b3779,gppA,,,,,,,,,,,,,,,,,,,,,
GTPDPK,b2784,relA,,,,,,,,,,,,,,,,,,,,,
GTPHs,s0001,,,,,,,,,,,,,,,,,,,,,,
GUAD,b2883,guaD,,,,,,,,,,,,,,,,,,,,,
GUAt2pp,b3654,xanP,,,,,,,,,,,,,,,,,,,,,
GUAtex,b0411,tsx,,,,,,,,,,,,,,,,,,,,,
GUI1,b3092,uxaC,,,,,,,,,,,,,,,,,,,,,
GUI2,b3092,uxaC,,,,,,,,,,,,,,,,,,,,,
H2St1pp,s0001,,,,,,,,,,,,,,,,,,,,,,
H2tpp,s0001,,,,,,,,,,,,,,,,,,,,,,
HADPCOADH3,b1395,paaH,,,,,,,,,,,,,,,,,,,,,
HBZOPT,b4040,ubiA,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
HCINNMt2rpp,b0353,mhpT,,,,,,,,,,,,,,,,,,,,,
HCYSMT,b0261,mmuM,,,,,,,,,,,,,,,,,,,,,
HCYSMT2,b0261,mmuM,,,,,,,,,,,,,,,,,,,,,
HDCAtexi,b2344,fadL,,,,,,,,,,,,,,,,,,,,,
HDCEAtexi,b2344,fadL,,,,,,,,,,,,,,,,,,,,,
HEMEOS,b0428,cyoE,,,,,,,,,,,,,,,,,,,,,
HEPK1,b3630,rfaP,,,,,,,,,,,,,,,,,,,,,
HEPK2,b3625,rfaY,,,,,,,,,,,,,,,,,,,,,
HEPT1,b3621,rfaC,,,,,,,,,,,,,,,,,,,,,
HEPT2,b3620,rfaF,,,,,,,,,,,,,,,,,,,,,
HEPT3,b3632,rfaQ,,,,,,,,,,,,,,,,,,,,,
HEPT4,b3623,waaU,,,,,,,,,,,,,,,,,,,,,
HETZK,b2104,thiM,,,,,,,,,,,,,,,,,,,,,
HEX1,b2388,glk,,,,,,,,,,,,,,,,,,,,,
HEX7,b0394,mak,,,,,,,,,,,,,,,,,,,,,
HEXt2rpp,b2223,atoE,,,,,,,,,,,,,,,,,,,,,
HG2abcpp,b3469,zntA,,,,,,,,,,,,,,,,,,,,,
HG2t3pp,b3915,fieF,,,,,,,,,,,,,,,,,,,,,
HISTD,b2020,hisD,1743272732458950,1901752071773400,2694148768345650,3169586786289000,3328066125603450,4595900840119050,4912859518747950,5546776876005750,6180694233263550,6339173572578000,6339173572578000,6339173572578000,7448528947779150,7448528947779150,7765487626408050,7923966965722500,7923966965722500,8716363662294750,9508760358867000,10301157055439300,10301157055439300
HISTP,b2022,hisB,1743272732458950,1901752071773400,2694148768345650,3169586786289000,3328066125603450,4595900840119050,4912859518747950,5546776876005750,6180694233263550,6339173572578000,6339173572578000,6339173572578000,7448528947779150,7448528947779150,7765487626408050,7923966965722500,7923966965722500,8716363662294750,9508760358867000,10301157055439300,10301157055439300
HISTRS,b2514,hisS,,,,,,,,,,,,,,,,,,,,,
HISt2rpp,b0112,aroP,,,,,,,,,,,,,,,,,,,,,
HKNDDH,b0349,mhpC,,,,,,,,,,,,,,,,,,,,,
HKNTDH,b0349,mhpC,,,,,,,,,,,,,,,,,,,,,
HMBS,b3805,hemC,8206840324650,8952916717800,12683298683550,14921527863000,15667604256150,21636215401350,23128368187650,26112673760250,29096979332850,29843055726000,29843055726000,29843055726000,35065590478050,35065590478050,36557743264350,37303819657500,37303819657500,41034201623250,44764583589000,48494965554750,48494965554750
HOPNTAL,b0352,mhpE,,,,,,,,,,,,,,,,,,,,,
HPPK2,b0142,folK,12310260486972.7,13429375076702.1,19024948025325.5,22382291794503,23501406384224.2,32454323102021.8,34692552281466.5,39169010640374.5,43645468999282.6,44764583588996.8,44764583588996.8,44764583589006.1,52598385717089.4,52598385717075.4,54836614896527.1,55955729486246,55955729486246,61551302434877.6,67146875383485.9,72742448332140.7,72742448332140.7
HPPPNDO,b0348,mhpB,,,,,,,,,,,,,,,,,,,,,
HPPPNt2rpp,b0353,mhpT,,,,,,,,,,,,,,,,,,,,,
HPYRI,b0508,hyi,,,,,,,,,,,,,,,,,,,,,
HSK,b0003,thrB,10014111690851400,10924485480928800,15476354431315800,18207475801548000,19117849591625400,26400839912244600,28221587492399400,31863082652709000,35504577813018600,36414951603096000,36414951603096000,36414951603096000,42787568133637800,42787568133637800,44608315713792600,45518689503870000,45518689503870000,50070558454257000,54622427404644000,59174296355031000,59174296355031000
HSST,b4013,metA,2832114352482530,3089579293617300,4376903999291180,5149298822695500,5406763763830270,7466483292908470,7981413175178020,9011272939717120,10041132704256200,10298597645391000,10298597645391000,10298597645391000,12100852233334400,12100852233334400,12615782115604000,12873247056738700,12873247056738700,14160571762412600,15447896468086500,16735221173760400,16735221173760400
HSTPT,b2021,hisC,1743272732458950,1901752071773400,2694148768345650,3169586786289000,3328066125603450,4595900840119050,4912859518747950,5546776876005750,6180694233263550,6339173572578000,6339173572578000,6339173572578000,7448528947779150,7448528947779150,7765487626408050,7923966965722500,7923966965722500,8716363662294750,9508760358867000,10301157055439300,10301157055439300
I4FE4SR,b2529,nifU,4784256691500.01,5219189118000,7393851250500.02,8698648529999.99,9133580956499.99,12613040368500,13482905221500,15222634927500,16962364633500,17397297060000,17397297060000,17397297060000,20441824045500,20441824045500,21311688898499.9,21746621325000.1,21746621325000.1,23921283457500,26095945590000,28270607722500,28270607722500
ICDHyr,b1136,icd,131867331867810000,139064931466020000,175086936551665000,196645728251699000,203843327849910000,261482136738134000,275819323832009000,304609722224849000,332783682190963000,321604041108905000,343445564066869000,340597720215899000,432739982677998000,271332896230988000,405376116599789000,412573716197999000,412573716197999000,448671737142152000,484549712180100000,520537710171149000,520537710171149000
ICHORS,b2265,menF,,,,,,,,,,,,,,,,,,,,,
ICHORSi,b0593,entC,,,,,,,,,,,,,,,,,,,,,
ICHORT,b0595,entB,,,,,,,,,,,,,,,,,,,,,
ICL,b4015,aceA,0,0,0,0,0,0,0,0,0,169247837850745000,0,0,0,0,0,0,0,0,0,0,0
ICYSDS,b2530,iscS,33213782031375,36233216761500,51330390412124.6,60388694602500,63408129332624.9,87563607173625.1,93602476633875.1,105680215554375,117757954474875,120777389205000,120777389205000,120777389205000,141913432315875,141913432315875,147952301776125,150971736506250,150971736506250,166068910156875,181166083807500,196263257458125,196263257458125
IDOND,b4267,idnD,,,,,,,,,,,,,,,,,,,,,
IDOND2,b4267,idnD,,,,,,,,,,,,,,,,,,,,,
IDONt2rpp,b4265,idnT,,,,,,,,,,,,,,,,,,,,,
IGPDH,b2022,hisB,1743272732458950,1901752071773400,2694148768345650,3169586786289000,3328066125603450,4595900840119050,4912859518747950,5546776876005750,6180694233263550,6339173572578000,6339173572578000,6339173572578000,7448528947779150,7448528947779150,7765487626408050,7923966965722500,7923966965722500,8716363662294750,9508760358867000,10301157055439300,10301157055439300
IGPS,b1262,trpC,1045967319672830,1141055257824900,1616494948585280,1901758763041500,1996846701193570,2757550206410170,2947726082714320,3328077835322620,3708429587930920,3803517526083000,3803517526083000,3803517526083000,4469133093147520,4469133093147520,4659308969451670,4754396907603750,4754396907603750,5229836598364130,5705276289124500,6180715979884870,6180715979884870
ILETA,b3770,ilvE,,,,,,,,,,,,,,,,,,,,,
ILETRS,b0026,ileS,,,,,,,,,,,,,,,,,,,,,
ILEt2rpp,b0401,brnQ,,,,,,,,,,,,,,,,,,,,,
IMPC,b4006,purH,,,,,,,,,,,,,,,,,,,,,
IMPD,b2508,guaB,4484615014713900,4892307288778800,6930768659103310,8153845481298000,8561537755362900,11823075947882100,12638460496011900,14269229592271500,15899998688531100,16307690962596000,16307690962596000,16307690962596000,19161536881050300,19161536881050300,19976921429180100,20384613703245000,20384613703245000,22423075073569500,24461536443894000,26499997814218500,26499997814218500
INDOLEt2rpp,b3161,mtr,,,,,,,,,,,,,,,,,,,,,
INOSTt4pp,b3679,yidK,,,,,,,,,,,,,,,,,,,,,
INSH,b0030,rihC,,,,,,,,,,,,,,,,,,,,,
INSK,b0477,gsk,,,,,,,,,,,,,,,,,,,,,
INSt2pp,b2964,nupG,,,,,,,,,,,,,,,,,,,,,
INSt2rpp,b2406,xapB,,,,,,,,,,,,,,,,,,,,,
INStex,b0411,tsx,,,,,,,,,,,,,,,,,,,,,
IPDDI,b2889,idi,,,,,,,,,,,,,,,,,,,,,
IPDPS,b0029,ispH,38844484137525.1,42375800877299.7,60032384576174.5,70626334795499.5,74157651535274.9,102408185453476,109470818933024,123596085892124,137721352851224,141252669590999,141252669590999,141252669590999,165971886769423,165971886769423,173034520248974,176565836988750,176565836988750,194222420687626,211879004386498,229535588085377,229535588085377
IPMD,b0073,leuB,8290215197993030,9043871125083300,12812150760534700,15073118541805500,15826774468895800,21856021885618000,23363333739798500,26377957448159600,29392581156520700,30146237083611000,30146237083611000,30146237083611000,35421828573242900,35421828573242900,36929140427423500,37682796354513700,37682796354513700,41451075989965100,45219355625416500,48987635260867900,48987635260867900
IPPS,b0074,leuA,8290215197993030,9043871125083300,12812150760534700,15073118541805500,15826774468895800,21856021885618000,23363333739798500,26377957448159600,29392581156520700,30146237083611000,30146237083611000,30146237083611000,35421828573242900,35421828573242900,36929140427423500,37682796354513700,37682796354513700,41451075989965100,45219355625416500,48987635260867900,48987635260867900
K2L4Aabcpp,b0914,msbA,358009608422400,390555936460800,553287576652800,650926560768000,683472888806400,943843513113600,1008936169190400,1139121481344000,1269306793497600,1301853121536000,1301853121536000,1301853121536000,1529677417804800,1529677417804800,1594770073881600,1627316401920000,1627316401920000,1790048042112000,1952779682304000,2115511322496000,2115511322496000
KARA1,b3774,ilvC,,,,,,,,,,,,,,,,,,,,,
KARA2,b3774,ilvC,5346020432018470,5832022289474700,8262031576755820,9720037149124500,10206039006580700,14094053866230500,15066057581143000,17010065010967900,18954072440792800,19440074298249000,19440074298249000,19440074298249000,22842087300442600,22842087300442600,23814091015355000,24300092872811300,24300092872811300,26730102160092400,29160111447373500,31590120734654600,31590120734654600
KAS15,b1091,fabH,,,,,,,,,,,,,,,,,,,,,
