,Chemostat u=0.11,Chemostat u=0.12,Chemostat u=0.20,Chemostat u=0.21 (1),Chemostat u=0.21,Chemostat u=0.22,Galactose ,Chemostat u=0.26,Acetate,Chemostat u=0.31 (1),Chemostat u=0.31,Chemostat u=0.35,Chemostat u=0.36,Pyruvate,Chemostat u=0.4,Chemostat u=0.41,Fumarate,Succinate,Glucosamine,Chemostat u=0.46,Glycerol,Mannose,Chemostat u=0.49,Chemostat u=0.5,Chemostat u=0.51,Xylose,Glucose + salts,Glucose,pH6 glucose,Fructose,42C glucose
ANPRT,1.5833450251928083,0.552038307605102,0.8454450874039416,2.295468998732045,3.5051032520951044,2.4198534741684394,1.4219546259085296,2.8923048306823875,2.0699353266947877,3.196092565407649,5.01417323348313,1.5183396575895842,3.6458526433220007,1.5816038099891507,3.910158204384393,3.6922093502957587,2.5829581866365032,2.9439225651882417,1.9334352970393998,3.7477655820283893,1.768169278269811,2.3711989955847286,4.835131949430983,1.5448309424889635,3.8669700351777747,3.5880108465826006,3.927496375296778,2.5213424911684053,4.246519960522143,2.300809210804705,2.163964085903764
SUCCt2_2pp,,,,,,,,,,,,,,,,,,269.9926403848703,,,,,,,,,,,,,
GARFT,20.353020729978674,20.78063975137986,32.60254577152021,,38.85576684814067,,28.975679575679916,66.90880836714366,35.974512950504696,72.67846748842175,45.68073188334474,50.91445311135878,111.58401972944937,35.25594890709994,68.35736760321127,109.73829166424734,45.26294881600224,51.54195965524464,38.92171626868999,101.75325599019828,52.645544517142945,58.050220190007714,62.80333148545487,72.26776723467148,99.82770012792791,52.887922985108666,33.776365842009845,44.156178790594794,47.61542070142492,63.29819130573404,56.94152637261288
PPCDC,0.006700497435311647,0.008671883457590285,0.0192820887764867,0.046306175435605994,,0.04916108776882981,0.04964810378806597,0.08065570406154159,0.049192522752650854,0.07725707507818812,,0.033809368417013416,0.09631923118676533,0.03705933101541453,0.0331217770949629,0.11211091121949501,0.07471572540256528,0.09808654267369905,0.05553859583279888,0.13149621191815306,0.08019024589154598,0.08690220479869663,,0.04741334654653535,0.15037738341849888,0.0913714462064073,0.12321301079348866,0.1039203642491692,0.11881358057908242,0.10808700912644245,0.0861407090120006
DHORTS_reverse,1.7744655594161634,1.8070646426099826,2.617684122284895,1.8615969834313892,3.019512904684396,1.9475027903500093,1.7372007143568282,2.0734435365748736,2.6217220125388265,2.4526393871781527,4.525074152389505,3.352081633696838,2.948517143547379,2.4557374605837645,5.068942056044657,3.2531877537709786,2.3815023784672174,2.3412844518673905,3.3045034534259656,3.5233966159171364,3.2377936195430985,3.425775589592169,6.753074144061453,3.608707280786317,3.5458156478729963,3.5096812919544584,2.4806387601774427,3.3533216031624438,3.256156144596535,4.100595456148143,4.005740222738417
PDX5POi,0.002318713447889127,0.008557132289726523,,0.005515874548566044,,0.00592318596580016,,,,0.009056426397377998,,0.02101751790459146,0.010696752172007776,0.020381225971812914,0.009273265903559322,,0.022487304601891998,0.021632519666894768,,0.014231515085137418,,0.025714766350569997,,,,,0.022649993665783144,0.03357195542077022,0.02524834425878573,,0.02732711097718108
GND,2.1248283217845234,3.94406442818066,8.507450632226305,4.8211156106782775,6.208850307553456,5.275874239067172,10.783017735561751,6.360676087534574,11.86018387083229,7.195462581892205,8.448010921671349,15.927740825635805,7.954598485245645,13.794554318606417,10.531516868789318,8.668080276592988,8.712771128177234,10.841157324315468,14.96016294842573,8.870084366467994,4.785253379617246,17.89027105751292,10.018048058133491,17.383221538731274,8.98873807085564,13.228961863561977,16.294638486650605,12.680634116345816,13.880705126664553,20.54162550617622,13.276773033473798
ILETA_reverse,2.2941310046373165,2.299797468868325,3.6299420561257114,2.990320068129598,2.5749180979905497,2.8514840514828115,3.979045777510124,3.5578754312079237,4.4088694399514905,3.519302424438549,3.1687692809287324,4.694066720796709,3.6391509539142253,4.0705739330089905,2.9495285142170897,4.090084438892896,4.950637670900441,4.627963188429617,5.269648711561069,4.154058407273248,5.239606755172609,6.074489150227586,3.999312994945119,4.558578284698762,3.7719654532570233,3.060234401740493,2.380577003172475,5.062839127417111,4.215986520419924,5.242478751887639,5.99006056913821
ACOAD4f_reverse,7.745588910289996,6.454183937141307,9.203358223627134,12.374667541619315,13.937778079050707,16.97367717551508,50.848554185539925,36.84900572459242,21.793383822273135,20.87024181643989,28.458622975827623,15.597664693379999,35.68315607580636,24.374230836576917,60.9166823388558,39.651228907039325,56.037321235045376,79.08411077170136,54.30484711334739,73.16331270299679,103.28939733623666,42.17352555597208,171.89926297495876,31.75886108534609,85.27915796005051,125.60924715955917,106.14865957145844,188.14117340355617,355.52812271762053,95.93449803156511,131.42525575088388
DASYN160,,7.0454436118011,11.818163477859908,,,,15.105641415451164,,41.90824217364447,,,23.86359933029404,,39.14135339889499,,,46.97549528168384,27.39036845245414,35.379869337261184,,54.63741520951754,27.31870760475877,,41.56193709593192,,28.753279846565913,39.17113486343762,65.93894725772029,42.22462455527159,26.475456072471317,42.7684521471926
DASYN161,,8.304071141411098,13.92940965656056,,,,17.804176409906034,,49.39490592735912,,,28.126692575747267,,46.13372856339501,,,55.36739433535852,32.28349849222562,41.700277248452736,,64.39807170164308,32.19903585082154,,48.986735461394424,,33.88988608110461,46.168830313388895,77.71855672802478,49.76780818159335,31.205142336083902,50.40878741026961
K2L4Aabcpp,1.7122198663680002,0.9640888667752817,1.6306423040553113,4.06105309533543,3.2687833812479994,4.0530264598686285,4.537771786753919,4.937166867103184,4.518779813624195,5.426081732503461,5.370144126336,2.9677112277120004,6.803902358737787,4.589866774646155,7.042811968965247,7.8220925644045876,6.295461268104664,6.096187612216629,4.096264367759587,7.26465548016147,5.695106693980947,5.165329327098999,10.52548248761856,4.751870953896001,8.501779280149364,5.886061544187567,9.25897321557595,5.819540397960958,12.088718344882468,6.042197250918399,15.764178309966633
PSSA161,0.48025648031294477,0.7054128987487819,1.547712184062284,2.3596926598434553,0.8961227850443633,2.36235358472316,3.647950518237628,3.1164418238884153,5.061668805277083,4.012428801881809,1.9680902552274018,2.703651069296637,5.372784868635362,4.532789924351039,3.1101390042738206,6.563827132447629,5.606824742821115,5.638027248642271,6.0435184418047445,8.93143712022795,6.656131442030292,6.521323716622082,4.844041499156475,4.789440688335304,9.952245673892419,12.066853377363007,18.100280066044512,11.552758432544225,16.446872231685358,9.93596571895209,16.942372532082313
DPCOAK,,0.07712441032495189,0.1503126465985213,,,,0.26868385579423937,,0.17140519646626778,,,0.27822292759833955,,0.2484133282127005,,,0.287465587565802,0.515654967198875,0.41653946874599157,,0.481141475349276,0.4811414753488813,,0.38878944168158985,,0.46030521013416525,0.26517582757729086,0.36884410972944565,0.36683693003791695,0.6372629913079837,0.5583763816313613
ACt4pp,,,,,,,,,,,,,,,,,,,,,0.7187919785160368,,,,,,,,,,
CHORS,5.644582285014728,5.710557922112306,8.699981515742929,17.52511815342423,10.802367964875927,16.731191971741282,9.8604817010046,22.30955403266984,14.01239319437229,24.883562068033836,13.759616578929265,14.183526477156512,27.177770492573703,16.488164269421766,30.713719135448446,33.17121029199475,17.029056121382407,17.66520455943367,20.317371311617855,37.19034277932811,18.91671315343197,22.085502666443414,24.78139381685882,19.596480112511788,41.54423631615824,19.308725107142198,18.03585942968813,21.71382966136516,27.77947145508236,26.149120799336504,26.765397034272954
HCO3E,1.1569210727156545,3.1456416031741115,4.731869830611481,2.5878328996931663,2.0699226848155217,2.8069810194028824,3.961901320526196,3.1944787105659564,4.715032723163317,4.057883133146037,3.496014938954356,7.89116156217724,5.176717833500966,5.718715811833187,4.127721501722796,5.83530418969395,7.2455042860211964,7.138824588036738,6.889481764599542,6.634594799460507,7.01835393075637,7.350651504620989,5.277854811066789,9.075530210336781,7.161472379348273,6.464989135224936,3.49308148852723,6.564422494006079,3.252194530020315,8.462160547076701,6.047951973859402
DMATT,0.009174492242437517,,,0.03494038277564146,0.0172339513975588,0.04310910003602214,,0.05972299445456877,,0.06078381136122996,0.027030632102718544,,0.07862225717007429,,0.042334961068551266,0.09113369406630727,,,,0.11261008337531143,,,0.05653945458497345,,0.11972431772319593,,,,,,
ICDHyr,5.1337896338943905,3.9363537980045074,3.8550981980271413,2.668307872666036,4.923310504560756,2.7457903540524686,4.900024326541989,2.9115658038305536,4.058095162678026,3.2854892779134817,6.019528901832846,5.158746595526257,4.020528776417203,4.871980360606231,8.871221632943774,4.822737333683156,1.59238675409604,6.436961895715744,5.938429562885352,5.839869305895669,5.5420706082330335,5.744253954944894,10.984844391239303,6.765143228326571,6.849770788960877,7.162919610618218,6.16314442824481,7.278320717284808,9.567368070443043,11.816099569557139,9.592455387929903
PRMICI,,1.0533556086589413,1.299644187639647,5.898631097698812,,5.724650644005961,1.9437603727119905,5.500583249221342,2.614909098688425,7.41935521593593,,2.484755252147372,7.591105948712102,1.988524029420855,,8.215815719282936,2.7483596320008,3.0167122040966468,2.655002902897464,10.152670156319566,1.9868825533696257,3.4701381921418166,,3.5561706144953797,9.40516550614569,5.350104015916517,3.187115180252095,2.0307771180384595,4.610182144478475,4.6844367838701375,3.4679724985167866
ICL,,,,,,,,,,,,,,1.1134206039720254,,,,,,,,,,,,,,,,,
TRPAS2_reverse,0.0914840221288185,0.0955706180411718,0.21364438869913022,0.14354328487846094,,0.12652023941016194,0.6476431270301779,0.08554290052799826,0.4493882008556969,0.1498809233361138,,0.4288704272007028,0.22335867645305202,1.7708250333061373,,0.24313795441695799,1.0082872921328037,1.0319079675196328,1.7143243159605919,0.6293264494272685,1.8629228472488635,1.1762866316465632,,0.9751566855082829,0.2588361701277524,3.6925694448725848,4.683959684935651,4.215947884906386,4.959120912801543,4.312373835108247,4.054944528907712
PFK,23.365373154746315,50.76976823867199,80.75398632880275,36.914291464120176,42.53397591579976,36.76081078596113,83.75406919513959,43.238138714073656,139.26162699586874,49.62355824480756,54.652802693413875,146.68794265263097,52.52798527295926,140.17000815255253,72.96747377008342,59.524570921438944,106.04030521954843,126.21774314507174,177.4670730320965,66.51232779162594,,211.93981753034763,85.15703676975674,157.21369059419357,75.53662924040823,159.819811254652,213.18337535154356,186.1759455140866,227.79306146779402,,281.80813236412604
PGK_reverse,9.489197369595873,6.406893582888045,10.579355394414579,12.022303424394057,18.09510552462264,12.348542379080964,10.033029595851248,15.373482145336814,11.891683176636304,18.38550682467063,25.572940140363382,15.743749163031987,20.93376461080605,10.447906308159665,35.21485350108186,24.554281942537784,13.990632831727527,14.75431862424397,19.30494075534554,26.799690219867795,16.14370825125385,24.254355082928484,43.12894080430536,21.326580186554835,31.818358164023277,18.296339072355586,16.764567809465138,19.978974588843958,21.635742336857415,20.150450866302673,24.466402448186006
ACODA,4.677461961602718,1.943068654688941,3.9957031208249454,15.428682941825699,8.681024915618947,15.919477119432003,3.5566377523074575,19.4499062012165,7.041706371285548,22.590763871493728,11.69021776000814,8.849044752695441,21.322252805167523,6.143188293506546,12.58465856195792,23.78626399940645,9.560562346696477,10.019578626160097,10.228285900356559,25.56748989542777,7.351422364267563,8.606847933696436,13.469715988600667,8.401667781625415,25.188129942180137,8.161637861861056,4.77261490207875,6.269571290041041,6.0719082510626015,8.569616963307729,7.272436510735356
FUMt2_2pp,,,,,,,,,,,,,,,,,524.8585318167084,,,,,,,,,,,,,,
HMBS,,0.02378592704262966,0.031807878028457144,,,,0.037624870616041674,,0.06291910915565,,,0.0619198731081377,,0.055202961825,,,0.07176276441259523,0.07093709494829452,0.0659392263951212,,0.035033420211556365,0.0756166891694979,,0.100347274878675,,0.09737162225393373,0.08509051674442857,0.09052437979529114,0.09053191168488905,0.12665743944887642,0.10481307500338714
GTPCI,0.0027977864743119834,0.003253561890684492,0.0036806912045388826,0.003484539989306294,0.004436764363154025,0.0038124881801085437,0.003061227211114881,0.004110252858319709,0.00436339712466317,0.004854438694268636,0.006158441233396831,0.004863884670300505,0.005734633870716118,0.0036192455371346884,0.00772206617060743,0.0059692253732580025,0.004056606019615901,0.003997313416708078,0.003817236519443607,0.006651398360305084,0.0033487075151067062,0.005382160398956557,0.008114835388275312,0.004300597494800407,0.006800078330265331,0.002830118065910283,0.0027908147420364336,0.0021456117107233903,0.0034706511301667354,0.00403674716116472,0.0053377028936917046
PPPGO3,0.022951333111309324,0.02192765149242422,0.022659594524697346,0.03150578135057437,0.04169604358491532,,0.04912135885983219,0.01587283490105151,0.05515636192216071,0.029789535732559037,0.06579621984417673,0.03801698091565808,0.028023842597854502,0.042743960024218756,0.08952916717800001,0.04475448059073192,0.061946159846721374,0.09074420587541572,0.042389502682577906,0.04129621635708141,0.05024530004025849,0.07204986420867253,0.09729076836480242,0.05789265858385095,0.050877646698110825,0.07378943248930912,0.08142282205716868,0.09564840129313783,0.07890107580870541,0.11842470588469949,0.08525288847106491
DHAD1,212.35384821983604,19.86243739502896,26.21030170289931,45.5516002295527,298.09029496099976,47.43477471160126,31.229146495474428,50.442882086784564,33.03665117056428,60.62983880669894,241.31119115890456,39.74537266146666,64.10887890187549,24.27677979465843,419.67163679809477,68.82504678520822,37.91322219857431,38.09964731621538,32.38621910742891,72.11957239786149,42.17167971689698,37.241159949001045,299.3480599186413,38.592574567030475,71.40093458578541,25.087535422312964,17.7768613938233,33.15160918072954,38.93674193708234,38.212570517673456,40.91472851477008
DHAD2,70.56746970264386,6.600501760831473,8.709965403601899,15.137287108534908,99.05861388740114,15.763086260849688,10.377781554857487,16.76271272319094,10.978434815752223,20.147948101409796,80.19030648027712,13.20781518498682,21.304070576084708,8.067435259585224,139.461402574395,22.87130393215332,12.59897186349921,12.660922936913849,10.762289239424279,23.966110258030767,14.014103138130682,12.37563834337411,99.4765827223691,12.824727968605558,23.727299177110996,8.336858082248323,5.9074424048960745,11.016636600026056,12.939098490554507,12.698448532350055,13.59640472288009
KARA1_reverse,0.6159468854270681,0.8093402704358665,0.8666619660028005,0.4335971284260527,0.9709781594820838,0.45756413459584555,1.0213421511483975,0.5260515374286161,1.0670643546503715,0.6135408763796276,1.2612791984363585,1.1362186130800447,0.721140944679004,1.713979623260919,1.5615057261758765,0.8195482087558084,1.2901211723379749,1.1057417623459616,1.3856882389208671,0.9086797801065182,1.0301700532942324,1.2552673709385334,1.6226497003960936,1.2084877391694016,1.0204799250494851,1.26185729369003,0.8887364042561848,1.1922964607263398,2.2526364304653685,1.2972414970375312,1.3949706103851307
VALTA_reverse,3.341453225613747,3.3497065577662064,5.2870919610581675,4.35546819997266,3.750425920241617,4.153250430055415,5.795569355564295,5.182125306667518,6.421617153360777,5.125942857787915,4.61538347791912,6.837013384914335,5.300504927082154,5.928882165429099,4.296054387455752,5.957299654529481,7.210714724153431,6.740732108471974,7.675361454731213,6.050479173296167,7.631604671934133,8.847629592187372,5.825089011998686,6.639671441094341,5.493952222088496,4.457299993836452,3.467363759956737,7.374138660292364,6.1406788580621425,7.635787799518386,8.724657471569664
PPNDH,2.2635602403942623,0.345963841651627,0.677253345521106,0.6554110298737894,4.170305071314197,0.6717811752630537,1.3307372610401853,0.940638060685631,3.282210203967883,1.2784868596062966,5.970668143084131,1.6413504866081858,1.8452802940232775,4.521298285812831,9.361260157902631,2.332058292504391,4.3851897618859335,4.161251259997058,4.059879244389787,3.2316859594064153,4.3310173642623555,4.201947310360497,10.847005614781875,3.404839775191609,4.002294259732367,8.651379647568625,11.372175855572092,5.317615371627593,11.858257231205194,6.7526039856234,8.799129999050729
PGL,3.5739627887774006,3.556281605012974,9.543458230706587,28.92440786700284,18.407882768819103,32.64854017849718,11.116441517808022,48.370765575701284,22.31288354085104,65.4802656829031,34.88724840251787,27.1994393036202,83.62149363725709,54.41660244444064,51.8727515581833,105.3366900959452,19.01250121629099,35.43358304289504,57.54957852539342,128.12193771688754,11.903835743682077,49.461337629594546,75.62128326303683,43.753723106834194,170.16249141253675,54.84708276279711,28.905246974483372,99.22138792479244,31.196847360760177,85.18830063212471,61.61281928023363
PGI,16.578314882792444,27.15194739355648,36.953275931004335,31.79150719013999,27.28515426981224,31.907680125385944,36.426044503027036,37.49614007144901,49.94849428436075,42.955133375634276,34.92897209357878,56.103142996581795,48.8674454509964,38.7953344187832,44.784670983755426,56.228499439236316,63.12391793869542,54.09036909842785,,57.948473928635394,0.7200750401142726,,54.84919142134472,67.72351918664047,66.29153996101903,51.34582535671553,76.53279380682373,66.4397338440271,54.8595034407659,,61.14792053273978
G3PD2_reverse,2.2755345321473612,3.1700084816416494,5.826093191000251,3.8628295476373786,5.674996651715778,3.910653631791185,12.318199968150457,,8.624727345045942,6.692428206301451,10.344238203251699,10.638277551731228,7.398854103630957,11.880429375551241,15.349514753212201,9.145143113159666,11.729844082182508,17.08310700769264,15.113754232492925,10.589923575157314,,17.189239987171206,19.689168138937116,15.783713565038534,13.490276324962748,21.80910221185568,17.473167944216712,19.330061698387713,18.1161568305335,34.0235787847699,28.806703832650538
PRAIi,0.7221113294812389,1.1465411004105965,1.8180601879549945,1.1532969310649097,1.3393483971420317,1.3350686983594093,1.8899774273081922,1.5044055156732057,3.241246035513095,1.762390290169652,1.941615982626202,2.8403422904908604,2.0054075903370214,2.4026814387584037,2.0954270177084977,2.0838690847162096,3.6307091213458875,3.8302648428793242,3.204914780516157,2.2036152542590237,3.1603155444400364,3.9729681130103303,2.0610884181220546,3.689229138880987,2.1714459714015604,4.853942092856704,4.525479845971664,3.2143980764273823,4.950643783036071,3.712991001938219,3.6218459935431557
5DOAN,0.002502332060748626,0.0012453438617513193,0.0018680394890889375,0.006579985778497561,0.004458700762788461,0.006258429476229287,0.0016528288373193903,0.007197870590209424,0.003164793140078009,0.00904463414082786,0.006190364288253617,0.00306502931402027,0.00951729170949276,0.0031540544465782127,0.00811808262132353,0.01032246065515874,0.003713667860665569,0.003414029179017312,0.0036298222982747937,0.01345782901865916,0.003860611944464804,0.004136221922249998,0.008303037573269098,0.0036475537821595246,0.014398008883671876,0.003398629209540667,0.0019685511885048604,0.004692504979720525,0.002909556868955925,0.00476802916481295,0.005271680340184991
PRAIS,4.008611446651548,3.972990750826689,5.219843369292972,5.543799997887631,6.142143844595305,6.320124158622616,4.0576312401158035,6.910119398483352,7.155660096284304,7.621463993812067,7.662997215563589,8.497553054011178,8.237879599731091,4.440787006911787,8.782276913048019,7.967677196447158,6.428876950327292,7.687318778843875,6.624066499793362,8.360189269600388,6.688983900496201,9.019517069118304,8.164708383321301,7.954294382740042,8.00766396062885,8.863157808883635,7.145232979536494,8.010696580499523,8.634228725391555,10.018430439738104,8.955949105687253
MPTAT,0.007637358223623709,0.07677627930621,0.11206642874169599,,0.016541519087210525,0.031009218340169526,0.2976764513451299,0.03879285078781796,0.09681219430059373,,0.025153927906283135,0.20952590843799998,,0.14030752797187498,0.041444685185538455,,0.10565652059322088,0.4247389486764599,0.1268239745337778,,0.18992026986273003,0.3633257336504401,0.05500055096497499,0.26641923546659557,0.09445285891867532,,,0.2360318911407038,,0.6819832012241367,
MALCOAMT,,,,,,,,,,,,,,,,,,,,,0.004566389002163999,,,,,,,,0.00566106373515375,,
PSSA160,0.40746519311152524,0.5984952099443557,1.3131292753177672,2.0020398781510127,0.7602996703382482,2.0042974932263102,3.0950396783951923,2.6440904425986567,4.2944841803381255,3.4042748898248427,1.6697916816959792,2.2938653619817533,4.558445151263023,3.845766163646888,2.6387429257682014,5.568964084213218,4.75701218042368,4.783485399591272,5.127517295255244,7.577721280482708,5.64727805783127,5.532902806027091,4.109842106883975,4.063517005948746,8.443808405799063,10.23791024839847,15.356865372597705,9.801735403174638,13.954060475347264,8.429995963373953,14.374459020425727
MTHFR2,1.3467214630430595,1.0513013357308982,1.4270397654941998,2.017155427913614,1.7543387614828294,2.1433701780372307,1.1333817387510965,2.1361427185534954,1.318874169851541,2.1816127207697447,1.7669116623056884,2.7424146156513203,2.372712677914484,2.199554461627562,1.7901415933498266,2.195582098050186,2.244514006543069,2.087424080066604,2.1394996595693345,2.3210246489368633,1.5733554463951627,1.962314142497307,2.2280289500155472,2.324714910536361,2.5280030538265614,1.7457393897166444,2.0900876005399085,1.60044618780084,1.658832574109129,1.9265036834171716,2.2262550893212127
AIRC3_reverse,2.3172853863908296,2.424264886837003,4.079464732705457,8.645964399870273,2.7863028636402163,8.758872214560988,3.4325764226304254,9.48724922168265,3.3342928702614962,11.413579570779074,3.6543584518723504,6.94340713613044,12.164004640240007,5.37179733753812,4.076102998273723,13.147935508744373,6.354488480769832,5.739061367577822,6.412803583504908,12.896173622324625,8.01649987776001,6.825436283822614,3.8386315874543926,8.861004367882092,11.352055440651855,6.935467463183523,4.75932755938546,5.642402595638151,6.245191032488158,8.439853939066788,6.106253529999843
IGPS,0.7221113294812389,1.1465411004105965,1.8180601879549945,1.1532969310649097,1.3393483971420317,1.3350686983594093,1.8899774273081922,1.5044055156732057,3.241246035513095,1.762390290169652,1.941615982626202,2.8403422904908604,2.0054075903370214,2.4026814387584037,2.0954270177084977,2.0838690847162096,3.6307091213458875,3.8302648428793242,3.204914780516157,2.2036152542590237,3.1603155444400364,3.9729681130103303,2.0610884181220546,3.689229138880987,2.1714459714015604,4.853942092856704,4.525479845971664,3.2143980764273823,4.950643783036071,3.712991001938219,3.6218459935431557
KARA2,0.2046857805506551,0.2689524842233477,0.2880011007148,0.1440889933470048,0.32266649474723497,0.15205348749640712,0.339402991334467,0.17481258870850766,0.3545969717469316,0.20388623784406956,0.41913665501409386,0.3775776762524259,0.23964289882936096,0.5695738793968117,0.5189051620498399,0.27234469201311745,0.42872115341866096,0.3674498906773656,0.46047911840113404,0.30196407265334424,0.3423365982478165,0.41713886002065925,0.539223962883708,0.4015934848120516,0.3391164643201371,0.41932876228994803,0.2953366741725315,0.39621294869012064,0.7485753349445917,0.4310873139649432,0.4635637503612529
ACOAD3f_reverse,7.745588910289996,6.454183937141307,9.203358223627134,12.374667541619315,13.937778079050707,16.97367717551508,50.848554185539925,36.84900572459242,21.793383822273135,20.87024181643989,28.458622975827623,15.597664693379999,35.68315607580636,24.374230836576917,60.9166823388558,39.651228907039325,56.037321235045376,79.08411077170136,54.30484711334739,73.16331270299679,103.28939733623666,42.17352555597208,171.89926297495876,31.75886108534609,85.27915796005051,125.60924715955917,106.14865957145844,188.14117340355617,355.52812271762053,95.93449803156511,131.42525575088388
AOXSr2,,0.00035960786560285704,0.0004992267852,,,,0.0004806003312824999,,0.00038867391489030606,,,0.0008135173321578947,,0.0004150598633458646,,,0.000745449616138101,0.0008355520301831998,0.0008213655505122221,,0.0008154266075292857,0.0007696161239602248,,0.0010312219952031251,,0.0006566584877555234,0.0006722932136544642,0.0012629210933074995,0.0013586552964369,0.0009483080227794641,0.00047829597056127756
ADSS,0.27769538010073425,0.4122411835400308,0.7160808016297165,0.4364184473052762,0.5202015156069542,0.45467004641423514,0.9930214157808703,0.539735584401719,0.9514143322528064,0.6243515324255425,0.912191748579517,1.0357403346295038,0.7267128643099089,1.3442775321873497,1.2482214060688817,0.8132538480701896,1.6498448877672478,1.6663322900358577,1.6727016899621492,0.9034994571025329,1.587074927986943,2.2167520585065628,1.377752813264987,1.321600850483967,1.0729480061258108,1.5997921411001375,1.8991684482065514,1.9810235843302049,2.017453342892292,2.360349944655391,3.322492797560546
SHSL1,1.869195472638467,1.296630667401638,2.277370304058113,4.530501928952047,2.3323294667503136,4.71799573921585,2.402558425595165,5.293182257793541,2.72927221119126,5.784700932593654,2.8382180472077025,5.4647229465972105,6.971573925900139,4.882955780142284,3.34831253495471,7.010444924275213,6.511421532819733,5.461522445534819,6.138964420165359,7.632010534523661,3.913237737817724,5.260610012814844,5.6032410473072884,4.722141079449168,10.08328271759792,5.383005128676014,8.087865025839518,3.6521858779299685,6.074128446840621,5.156770991334107,5.7942467147669525
ADSK,,12.380100119820991,17.788249119532352,18.268506213726617,,19.292410650380084,14.400011192002308,17.86049165842333,10.001541633374543,16.960719761514767,,19.95476664050105,19.12796590996668,14.403440582617288,,18.462884627911375,14.744758477635662,17.259162735464187,17.001108516146125,21.554272973270216,15.63370130862419,21.545938605540393,,20.586125508321164,20.988569037469443,19.845912660987636,22.337208080132893,13.512637866488445,15.307845710836695,21.902336686279398,18.68906429930342
AIRC2,10.383561235201654,59.98766092322201,85.736750465693,109.08008414825228,,,55.94829287279512,,93.76324675823261,136.32686642776693,,131.485279438622,,58.32961071232431,22.689683433051208,153.77935609673597,94.90588551135376,62.113911969448466,90.87411907356953,148.07829094275542,92.9913985820161,59.93586236731733,,121.4022277263846,154.44486697732253,66.11651212289239,68.75159050460081,89.73160075001643,83.3072015465117,74.81744734034362,71.53296414702756
DB4PS,0.03563496456755546,0.05728039573532778,0.05886285474232103,0.11881399739467326,,,0.05358693693799833,,0.07354181589620376,0.16071582849234484,0.06907114481378279,0.1360607738034529,,0.05294735693322922,0.08753963012960563,0.21659685644917365,0.07482954921655048,0.1253328045274668,0.06608608436037251,,0.04841385487240382,0.1272880934353617,0.12437170388902272,0.12496075739610946,0.3394933475707916,0.11379575130881499,0.09637803427175146,0.10931245862071959,0.10743976280331968,0.1697845245659615,0.1827307194398137
TMDS,0.8406797719704999,1.553455091498833,1.6878857607612,1.9999687004151827,1.509117148326962,2.1282291024341293,2.515077653667579,2.6689741179893427,2.419087578611493,3.044664851034333,2.1424718503589206,3.3703616312635503,3.332574374775956,2.61674039694375,2.9936594800268392,3.6475596362054397,2.5768049127319315,2.3559325885531908,2.5982685530909357,4.6034159755430455,2.5314435303098137,3.1553908793298375,3.2171633752970252,3.315311843527163,5.00599666919207,3.104333687379302,3.808409369052959,3.1061132109384486,5.332586172985189,3.1870457627216924,7.436978971244371
HISTD,1.0895454577868438,0.5489864406086195,0.7325267239423466,1.5159895723762085,1.8583110346009108,1.551043482455452,1.0864257180812502,1.8397583214234885,1.6941664583051765,2.2156953045427583,2.3428376317728663,1.5360305195092845,2.3354551573522424,1.510634950137738,2.6513653725611404,2.5696905696643353,1.9054542530606633,2.1588689518771638,1.8301326630309462,2.756564941603138,1.3173281403380421,1.7359974369462803,3.1213287657912985,2.0664234651797484,3.0256497221289287,1.9053076979759673,1.695933225670916,1.2495730395589129,2.0162325418834435,2.553850307551538,1.234814697551115
ASP1DC,,0.03897685252981439,0.04379971159162211,0.012057498461050326,,0.010260069929050774,0.0439194764279045,0.01187732010818432,0.04093258423075052,0.014530574590839047,,0.057812556384070554,0.017232763997042693,0.03671698153721208,,0.019898245014801662,0.04596333242922039,0.05878802557641898,0.04863151157948124,0.017051238556918626,0.051506006499530854,0.07252500179891225,,0.06965283157162032,0.018755434532576862,0.05235230930710464,0.05634220816884701,0.0393803485575799,0.05130586434096739,0.06385933942125933,0.04108945778102001
PRASCSi,0.9175355965001125,0.9969660761638736,1.424987542366089,0.7305486375029481,1.544355794774119,0.7425350904002956,1.5143719511604814,0.8678395104053399,1.7349441754776675,1.08054061305578,2.5675967957227703,2.1622267018424512,1.2320624140326693,1.4254613799438332,3.117775599372936,1.4209305587127716,1.9636674733668018,2.175045569429091,2.0808929807407717,1.5805428621242605,2.1745437593583703,2.4351024862772954,3.491374221144776,2.409751550060083,1.6593622584829473,2.091187897208521,1.7125847454214644,2.4876738361325996,1.737416138205527,3.260510929728555,2.7348710007859407
ACOAD6f_reverse,6.051780010227032,5.042780063014958,7.190763668171482,9.668569624459083,10.889858439778925,13.261865743270269,39.72896926664743,28.790848420133944,17.027596751955656,16.30632785914356,22.23527838082141,12.186760295555999,27.87994730194002,19.044062969245903,47.59539458360372,30.980280164594046,43.78305438162239,61.78996151718612,42.429438487548964,57.163926258695284,80.70202502451563,32.95099983699947,134.30825409060677,24.813818921959623,66.63027297330507,98.14095995335056,82.93602249578919,146.99837617146008,277.7810714015137,74.95549843954383,102.68512114495836
G3PD2,,,,,,,,,,,,,,,,,,,,,785.5331629143001,,,,,,,,,,
